"Df","Sum Sq","Mean Sq","F value","Pr(>F)","FDR"
1,27.72225,27.72225,0.514857188218135,0.478092623082942,0.478092623082942
1,8.74225000000004,8.74225000000004,0.162360928629531,0.68959079161672,0.708105009126249
3,271.223130102041,90.4077100340136,1.67905055979773,0.190468671537002,NA
1,159.491451530612,159.491451530612,2.96207271342982,0.094603028366015,0.18920605673203
33,1776.86991836735,53.8445429808287,NA,NA,NA
